"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"k_pedsql_13_17_lichamelijk_1_recoded","integer",1426,0.560148056755089,6,91.3569424964937,100,100,NA,19.1549419443319,NA,0,100,100,-2.50448266790567,-19.3253919268379,6.25659369481143,24.1557810802525,NA,NA
"k_pedsql_13_17_lichamelijk_2_recoded","integer",1426,0.560148056755089,6,76.7706872370266,100,100,NA,30.057302171738,NA,0,100,100,-1.15047278861878,-8.87741721120085,0.283897230194369,1.09608513456009,NA,NA
"k_pedsql_13_17_lichamelijk_3_recoded","integer",1426,0.560148056755089,6,74.3688639551192,75,75,NA,28.799756060853,NA,0,100,100,-0.870051174442611,-6.71359405196823,-0.185136031041944,-0.714782780225082,NA,NA
"k_pedsql_13_17_lichamelijk_4_recoded","integer",1426,0.560148056755089,6,81.3113604488079,100,100,NA,25.7613576513859,NA,0,100,100,-1.3182938829816,-10.1723786272702,1.01584358574882,3.92202154496253,NA,NA
"k_pedsql_13_17_lichamelijk_5_recoded","integer",1426,0.560148056755089,6,96.984572230014,100,100,NA,12.8632118056586,NA,0,100,100,-5.17384065574959,-39.9230147290181,29.4170443357985,113.574848817963,NA,NA
"k_pedsql_13_17_lichamelijk_6_recoded","integer",1426,0.560148056755089,6,90.2349228611501,100,100,NA,19.1878305885736,NA,0,100,100,-2.12858690341753,-16.4248595871806,4.28960411188583,16.5615257921568,NA,NA
"k_pedsql_13_17_lichamelijk_7_recoded","integer",1426,0.560148056755089,6,72.054698457223,75,75,NA,29.8696552411439,NA,0,100,100,-0.793827130921924,-6.1254248726952,-0.393411837458298,-1.51890480404752,NA,NA
"k_pedsql_13_17_lichamelijk_8_recoded","integer",1426,0.560148056755089,6,61.132538569425,50,50,NA,31.4156732613424,NA,0,100,100,-0.331136716636264,-2.55515716374008,-0.899608326419107,-3.47325443379414,NA,NA
"k_pedsql_13_17_school_1_recoded","integer",1426,0.560148056755089,6,68.4256661991585,75,75,NA,27.5010764780327,NA,0,100,100,-0.50081682777498,-3.86446334979057,-0.520904147634389,-2.011133720332,NA,NA
"k_pedsql_13_17_school_2_recoded","integer",1426,0.560148056755089,6,64.8316970546985,75,75,NA,26.885848456451,NA,0,100,100,-0.316323068918118,-2.44085030440826,-0.651159579484517,-2.51403063992816,NA,NA
"k_pedsql_13_17_school_3_recoded","integer",1426,0.560148056755089,6,71.6339410939691,75,75,NA,28.3009257458288,NA,0,100,100,-0.732283461273683,-5.65053416899443,-0.336728149306278,-1.30005748414612,NA,NA
"k_pedsql_13_17_school_4_recoded","integer",1426,0.560148056755089,6,79.8211781206171,75,75,NA,24.2607097048497,NA,0,100,100,-1.09700293569108,-8.46482666811586,0.58702680809943,2.26642351355638,NA,NA
"k_pedsql_13_17_school_5_recoded","integer",1426,0.560148056755089,6,70.6521739130435,75,75,NA,21.7730475308248,NA,0,100,100,-0.363654109379328,-2.80607180062361,-0.0402514073670273,-0.155404718918587,NA,NA
"k_pedsql_13_17_sociaal_1_recoded","integer",1426,0.560148056755089,6,86.1500701262272,100,100,NA,20.9462785706672,NA,0,100,100,-1.58928948601973,-12.2634676598571,2.24200911477962,8.65606494496516,NA,NA
"k_pedsql_13_17_sociaal_2_recoded","integer",1426,0.560148056755089,6,88.6220196353436,100,100,NA,20.1052889713121,NA,0,100,100,-2.13591894402755,-16.4814359652996,4.89688121975863,18.9061327122113,NA,NA
"k_pedsql_13_17_sociaal_3_recoded","integer",1426,0.560148056755089,6,96.5112201963534,100,100,NA,11.5323593689817,NA,0,100,100,-3.95907864135885,-30.5495212220468,17.7786813220189,68.6408539308555,NA,NA
"k_pedsql_13_17_sociaal_4_recoded","integer",1426,0.560148056755089,6,75.5259467040673,75,75,NA,28.0926479733711,NA,0,100,100,-0.874565141013545,-6.74842526651239,-0.207996966862091,-0.803045465625148,NA,NA
"k_pedsql_13_17_sociaal_5_recoded","integer",1426,0.560148056755089,6,83.0820476858345,100,100,NA,24.583968537793,NA,0,100,100,-1.39352023718159,-10.7528493155971,1.19884793593831,4.62857422131374,NA,NA
"k_pedsql_18_30_emotioneel_1_recoded","integer",51,0.984268969771746,6,72.5490196078431,75,75,NA,25.6197687151857,NA,0,100,100,-0.901983470880939,-1.3524445237333,0.529910644541522,0.403944302259489,NA,NA
"k_pedsql_18_30_emotioneel_2_recoded","integer",51,0.984268969771746,5,68.1372549019608,75,75,NA,22.4044813444482,NA,25,100,75,-0.269009411966477,-0.403355846079359,-0.728896663538175,-0.555628872914868,NA,NA
"k_pedsql_18_30_emotioneel_3_recoded","integer",51,0.984268969771746,5,72.0588235294118,75,75,NA,23.7944630237422,NA,25,100,75,-0.180359447085999,-0.270433056025729,-1.21998804383202,-0.929981732216419,NA,NA
"k_pedsql_18_30_emotioneel_4_recoded","integer",51,0.984268969771746,6,58.8235294117647,50,50,NA,29.5057322446693,NA,0,100,100,-0.190666674402031,-0.28588783273558,-0.961460142106944,-0.732909123933,NA,NA
"k_pedsql_18_30_emotioneel_5_recoded","integer",51,0.984268969771746,6,66.6666666666667,75,75,NA,31.091263510296,NA,0,100,100,-0.527810641939669,-0.791405425159605,-0.854299270243174,-0.651221722367438,NA,NA
"k_pedsql_18_30_lichamelijk_1_recoded","integer",51,0.984268969771746,4,93.6274509803922,100,100,NA,14.8687064458395,NA,50,100,50,-2.10923490845767,-3.16261139289462,3.08277209149531,2.34995887391826,NA,NA
"k_pedsql_18_30_lichamelijk_2_recoded","integer",51,0.984268969771746,5,78.4313725490196,75,75,NA,27.3950761283562,NA,0,100,100,-1.33896510281187,-2.00765987318958,1.34517621542419,1.025411120446,NA,NA
"k_pedsql_18_30_lichamelijk_3_recoded","integer",51,0.984268969771746,6,74.0196078431373,75,75,NA,22.891474566815,NA,0,100,100,-0.691251638384676,-1.03647075920578,0.385302269810657,0.293711134397618,NA,NA
"k_pedsql_18_30_lichamelijk_4_recoded","integer",51,0.984268969771746,6,78.921568627451,75,75,NA,23.6498144916656,NA,0,100,100,-1.00181268259547,-1.50212960672055,0.684874330095708,0.522071194937599,NA,NA
"k_pedsql_18_30_lichamelijk_5_recoded","integer",51,0.984268969771746,5,95.5882352941177,100,100,NA,17.8226557735801,NA,0,100,100,-4.28965064347874,-6.43195214634666,18.121980624736,13.8141607352546,NA,NA
"k_pedsql_18_30_lichamelijk_6_recoded","integer",51,0.984268969771746,4,91.6666666666667,100,100,NA,17.0782512765993,NA,50,100,50,-1.70850853107236,-2.56175759445314,1.30172068827531,0.992285511865973,NA,NA
"k_pedsql_18_30_lichamelijk_7_recoded","integer",51,0.984268969771746,6,66.1764705882353,75,75,NA,29.07899990189,NA,0,100,100,-0.649548482185217,-0.973940560986882,-0.460696009750504,-0.351182845880379,NA,NA
"k_pedsql_18_30_lichamelijk_8_recoded","integer",51,0.984268969771746,6,49.5098039215686,50,50,NA,31.020233750905,NA,0,100,100,-0.0869496112372437,-0.130373259993001,-0.980329409452015,-0.747292932053041,NA,NA
"k_pedsql_18_30_sociaal_1_recoded","integer",51,0.984268969771746,5,80.8823529411765,75,75,NA,20.9691650370953,NA,0,100,100,-1.24588394711318,-1.86809290400275,2.28661106735154,1.74305521441128,NA,NA
"k_pedsql_18_30_sociaal_2_recoded","integer",51,0.984268969771746,5,84.8039215686274,100,100,NA,20.663029407948,NA,0,100,100,-1.64121017310249,-2.46084965253299,3.52970754796867,2.69065222095672,NA,NA
"k_pedsql_18_30_sociaal_3_recoded","integer",51,0.984268969771746,4,96.5686274509804,100,100,NA,15.0163309792516,NA,0,100,100,-5.37822203083003,-8.06416876565803,30.7894615201802,23.4704240777711,NA,NA
"k_pedsql_18_30_sociaal_4_recoded","integer",51,0.984268969771746,5,78.4313725490196,75,75,NA,23.9893767338468,NA,25,100,75,-0.667734084971513,-1.00120826565457,-0.819208626856084,-0.624472560777943,NA,NA
"k_pedsql_18_30_sociaal_5_recoded","integer",51,0.984268969771746,6,79.4117647058823,100,100,NA,25.3504843903135,NA,0,100,100,-1.02488179517546,-1.53671970286246,0.297688858997827,0.226924519590167,NA,NA
"k_pedsql_18_30_werk_studie_1_recoded","integer",51,0.984268969771746,5,64.7058823529412,75,75,NA,26.0655282836524,NA,25,100,75,-0.0743488077698851,-0.111479468483247,-1.22186207168007,-0.931410280367498,NA,NA
"k_pedsql_18_30_werk_studie_2_recoded","integer",51,0.984268969771746,6,63.2352941176471,75,75,NA,23.6394485851884,NA,0,100,100,-0.361120792710023,-0.541468723401216,-0.331798125800753,-0.252925589999332,NA,NA
"k_pedsql_18_30_werk_studie_3_recoded","integer",51,0.984268969771746,5,68.6274509803922,75,75,NA,25.4180729279886,NA,25,100,75,-0.161012386522343,-0.241423848036477,-1.20479601560842,-0.918401037803312,NA,NA
"k_pedsql_18_30_werk_studie_4_recoded","integer",51,0.984268969771746,6,79.9019607843137,75,75,NA,23.4625274870043,NA,0,100,100,-1.09802341496534,-1.64638909962557,0.944700762775547,0.720133657238647,NA,NA
"k_pedsql_18_30_werk_studie_5_recoded","integer",51,0.984268969771746,5,75.9803921568627,75,75,NA,20.5917363969904,NA,0,100,100,-0.912098042360723,-1.36761043003798,1.676051275986,1.27763306927918,NA,NA
"k_pedsql_fatigue_8_12_alg_1_recoded","integer",900,0.72239358420728,6,64.0555555555556,75,75,NA,26.9087202190841,NA,0,100,100,-0.251838038151832,-1.5447529918617,-0.721469715043764,-2.2151548820548,NA,NA
"k_pedsql_fatigue_8_12_alg_2_recoded","integer",900,0.72239358420728,6,81.8611111111111,100,100,NA,22.7002922682593,NA,0,100,100,-1.06543802702941,-6.53530575434609,0.309893160048991,0.951476315753976,NA,NA
"k_pedsql_fatigue_8_12_alg_3_recoded","integer",900,0.72239358420728,6,82.3055555555556,100,100,NA,22.9883892979995,NA,0,100,100,-1.18305526838124,-7.25675985558565,0.737080536878266,2.26308535990928,NA,NA
"k_pedsql_fatigue_8_12_alg_4_recoded","integer",900,0.72239358420728,6,86.1944444444444,100,100,NA,21.4294759271413,NA,0,100,100,-1.57918154845244,-9.68656458558484,2.02480599731314,6.21683598997632,NA,NA
"k_pedsql_fatigue_8_12_alg_5_recoded","integer",900,0.72239358420728,6,75.25,75,75,NA,27.0811976853986,NA,0,100,100,-0.811755305123993,-4.97923763007511,-0.308411341376941,-0.94692663362974,NA,NA
"k_pedsql_fatigue_8_12_alg_6_recoded","integer",900,0.72239358420728,6,76.4444444444444,75,75,NA,25.7668208550626,NA,0,100,100,-0.839984333681415,-5.15239207743915,-0.150322014008564,-0.461539183514005,NA,NA
"k_pedsql_fatigue_8_12_cognitief_1_recoded","integer",900,0.72239358420728,6,66.25,75,75,NA,28.9166411553337,NA,0,100,100,-0.472113315809089,-2.89590270971753,-0.661622468023835,-2.03140368827712,NA,NA
"k_pedsql_fatigue_8_12_cognitief_2_recoded","integer",900,0.72239358420728,6,72.6944444444444,75,75,NA,28.0451521415985,NA,0,100,100,-0.748714693083915,-4.59255190629659,-0.35759565960934,-1.09793904673765,NA,NA
"k_pedsql_fatigue_8_12_cognitief_3_recoded","integer",900,0.72239358420728,6,77.4166666666667,75,75,NA,26.9484068098363,NA,0,100,100,-1.01728990295673,-6.23996927833308,0.148495994710298,0.455932689604507,NA,NA
"k_pedsql_fatigue_8_12_cognitief_4_recoded","integer",900,0.72239358420728,6,73.1666666666667,75,75,NA,28.7044120354404,NA,0,100,100,-0.803729519748068,-4.93000814884787,-0.359222814077887,-1.10293495867921,NA,NA
"k_pedsql_fatigue_8_12_cognitief_5_recoded","integer",900,0.72239358420728,6,76.5277777777778,75,75,NA,26.3622050884443,NA,0,100,100,-0.997339645706868,-6.11759610626859,0.333865035813454,1.02507804362198,NA,NA
"k_pedsql_fatigue_8_12_cognitief_6_recoded","integer",900,0.72239358420728,6,72.6388888888889,75,75,NA,30.1665314639595,NA,0,100,100,-0.835650404911372,-5.1258081289492,-0.369168565582335,-1.13347176367794,NA,NA
"k_pedsql_fatigue_8_12_slaap_1_recoded","integer",900,0.72239358420728,6,65.0555555555556,75,75,NA,29.2613405988148,NA,0,100,100,-0.421064689750997,-2.58277480254202,-0.750658965838606,-2.30477570750801,NA,NA
"k_pedsql_fatigue_8_12_slaap_2_recoded","integer",900,0.72239358420728,6,79.9166666666667,100,100,NA,27.3275511170616,NA,0,100,100,-1.34888199008371,-8.27392678700079,1.03886025108815,3.18965066583702,NA,NA
"k_pedsql_fatigue_8_12_slaap_3_recoded","integer",900,0.72239358420728,6,59.6388888888889,75,75,NA,32.4989541867995,NA,0,100,100,-0.344849330590309,-2.11527630647169,-0.979271843914111,-3.00669419751536,NA,NA
"k_pedsql_fatigue_8_12_slaap_4_recoded","integer",900,0.72239358420728,6,70.2222222222222,75,75,NA,27.7684201269456,NA,0,100,100,-0.528506038184141,-3.24181084673838,-0.737442087542838,-2.26419544215256,NA,NA
"k_pedsql_fatigue_8_12_slaap_5_recoded","integer",900,0.72239358420728,6,95.3055555555556,100,100,NA,13.1111858696276,NA,0,100,100,-3.55677719839743,-21.8169672021404,15.1353858972932,46.4707294888167,NA,NA
"k_pedsql_fatigue_8_12_slaap_6_recoded","integer",900,0.72239358420728,6,86.1944444444444,100,100,NA,20.9371901477173,NA,0,100,100,-1.51483769700194,-9.29188490270013,1.63162446115802,5.00963632353574,NA,NA
"k_pedsql_fatigue_13_18_alg_1_recoded","integer",1412,0.564466378778532,6,53.3640226628895,50,50,NA,30.458589102955,NA,0,100,100,-0.0442235060491852,-0.339567057780443,-0.910455130280981,-3.49789498453115,NA,NA
"k_pedsql_fatigue_13_18_alg_2_recoded","integer",1412,0.564466378778532,6,72.8576487252125,75,75,NA,27.3976982199043,NA,0,100,100,-0.756777177409922,-5.81085993595052,-0.262184646714252,-1.00729221052313,NA,NA
"k_pedsql_fatigue_13_18_alg_3_recoded","integer",1412,0.564466378778532,6,76.2570821529745,75,75,NA,27.0953075350153,NA,0,100,100,-0.92745201508832,-7.12137458404626,-0.0419130517318114,-0.161026555360122,NA,NA
"k_pedsql_fatigue_13_18_alg_4_recoded","integer",1412,0.564466378778532,6,80.7542492917847,100,100,NA,24.8150026136606,NA,0,100,100,-1.13272336286805,-8.6975360836493,0.457607426264989,1.75809072625306,NA,NA
"k_pedsql_fatigue_13_18_alg_5_recoded","integer",1412,0.564466378778532,6,74.2740793201133,75,75,NA,26.3693835324822,NA,0,100,100,-0.742450795955881,-5.70085583103901,-0.285525491679508,-1.09696584936955,NA,NA
"k_pedsql_fatigue_13_18_alg_6_recoded","integer",1412,0.564466378778532,6,69.5467422096317,75,75,NA,27.8322645575209,NA,0,100,100,-0.548644894843976,-4.21273095130055,-0.567191995237989,-2.17910577844389,NA,NA
"k_pedsql_fatigue_13_18_cognitief_1_recoded","integer",1412,0.564466378778532,6,63.9518413597734,75,75,NA,27.6199622395163,NA,0,100,100,-0.290338711377104,-2.22934522361112,-0.710229997250067,-2.72864621508353,NA,NA
"k_pedsql_fatigue_13_18_cognitief_2_recoded","integer",1412,0.564466378778532,6,72.2910764872521,75,75,NA,26.9723506952876,NA,0,100,100,-0.707907602502836,-5.43561836763787,-0.276215081168243,-1.06119600509262,NA,NA
"k_pedsql_fatigue_13_18_cognitief_3_recoded","integer",1412,0.564466378778532,6,76.1685552407932,75,75,NA,26.2439879903228,NA,0,100,100,-0.915969567195764,-7.03320742148218,0.089332597861822,0.343208616903032,NA,NA
"k_pedsql_fatigue_13_18_cognitief_4_recoded","integer",1412,0.564466378778532,6,76.7351274787535,75,75,NA,26.3137981454572,NA,0,100,100,-0.914631979334295,-7.02293684786152,0.0113948785037685,0.043778201738918,NA,NA
"k_pedsql_fatigue_13_18_cognitief_5_recoded","integer",1412,0.564466378778532,6,77.8859773371105,75,75,NA,25.5362701483774,NA,0,100,100,-1.04929865972242,-8.05696541153069,0.467652353007484,1.79668252249206,NA,NA
"k_pedsql_fatigue_13_18_cognitief_6_recoded","integer",1412,0.564466378778532,6,75.6905099150142,75,75,NA,26.6543583919179,NA,0,100,100,-0.917406192439084,-7.04423844662218,0.0622407433156518,0.239123902580591,NA,NA
"k_pedsql_fatigue_13_18_slaap_1_recoded","integer",1412,0.564466378778532,6,53.1869688385269,50,50,NA,28.04027477351,NA,0,100,100,0.0282231750531484,0.216709649916971,-0.690937370886894,-2.65452550473798,NA,NA
"k_pedsql_fatigue_13_18_slaap_2_recoded","integer",1412,0.564466378778532,6,80.1699716713881,100,100,NA,26.7347684342122,NA,0,100,100,-1.37685790880165,-10.5721058966586,1.18929518355022,4.56917592016151,NA,NA
"k_pedsql_fatigue_13_18_slaap_3_recoded","integer",1412,0.564466378778532,6,48.9907932011331,50,50,NA,32.1719873254718,NA,0,100,100,0.0153126008020337,0.117576720297346,-1.07987641647206,-4.14879786544268,NA,NA
"k_pedsql_fatigue_13_18_slaap_4_recoded","integer",1412,0.564466378778532,6,58.9589235127479,50,50,NA,28.9543693594973,NA,0,100,100,-0.113847739532993,-0.87417180142109,-0.906628978047354,-3.48319521705999,NA,NA
"k_pedsql_fatigue_13_18_slaap_5_recoded","integer",1412,0.564466378778532,6,86.8449008498584,100,100,NA,21.9934761489767,NA,0,100,100,-1.81132655746136,-13.9081426314924,2.92980431321111,11.2560712461208,NA,NA
"k_pedsql_fatigue_13_18_slaap_6_recoded","integer",1412,0.564466378778532,6,69.635269121813,75,75,NA,28.9031369897972,NA,0,100,100,-0.626457733155376,-4.81021131691336,-0.559051059083846,-2.14782896007485,NA,NA
"filloutdate_range_days","integer",3242,0,85,3.98087600246761,0,0,NA,14.7752556967623,NA,0,177,177,7.86482290466939,91.4514585252222,73.8314557149943,429.384885011785,NA,NA
"sex","character",3242,0,3,NA,NA,1748,"Female",NA,0.496930897333388,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ses_num","numeric",3093,0.0459592843923504,433,0.158604267701261,0.164,0.164,NA,0.177331243342371,NA,-0.535,0.666,1.201,-0.341869624568549,-3.88289212226657,0.156991465320675,0.891827595157037,NA,NA
"diag_date2","character",54,0.983343615052437,20,NA,NA,3188,NA,NA,0.932098765432099,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diag_group_cardio_bin","integer",3242,0,2,0.256014805675509,0,0,NA,0.436497416059801,NA,0,1,1,1.11757791791405,12.9950962466227,-0.751251036557143,-4.36908410951949,NA,NA
"diag_group_cf_bin","integer",3242,0,2,0.114435533621221,0,0,NA,0.318388615384109,NA,0,1,1,2.42122688933198,28.1538100900448,3.86353164743638,22.4693130605164,NA,NA
"diag_group_nefro_bin","integer",3242,0,2,0.0441085749537323,0,0,NA,0.20536800585371,NA,0,1,1,4.43838175011246,51.6091067096412,17.7046938858095,102.96597669255,NA,NA
"diag_group_ai_bin","integer",3242,0,2,0.557371992597162,1,1,NA,0.496774169574042,NA,0,1,1,-0.230906917583786,-2.68496502115303,-1.94728235231903,-11.3248966966552,NA,NA
"diag_group_onco_bin","integer",3242,0,2,0.041024059222702,0,0,NA,0.198376471264997,NA,0,1,1,4.62589505701435,53.7894947001812,19.4048908330108,112.853887794961,NA,NA
"diag_ai_ibd_bin","integer",3242,0,2,0.095003084515731,0,0,NA,0.29326443106095,NA,0,1,1,2.76113944049655,32.1062828859133,5.62562652861582,32.7172067341262,NA,NA
"diag_ai_jia_bin","integer",3242,0,2,0.309376927822332,0,0,NA,0.462308089188005,NA,0,1,1,0.824403806240514,9.58609385211694,-1.32076547104563,-7.68123456893032,NA,NA
"diag_ai_auto.inflam_bin","integer",3242,0,2,0.040715607649599,0,0,NA,0.197661068789121,NA,0,1,1,4.64575779307281,54.0204568216258,19.5891080484878,113.92524805894,NA,NA
"diag_ai_immunodef_bin","integer",3242,0,2,0.0657001850709439,0,0,NA,0.247795501340085,NA,0,1,1,3.50422709145212,40.7468397446852,10.2827795333877,59.8020188656326,NA,NA
"diag_ai_sai_bin","integer",3242,0,2,0.0505860579888957,0,0,NA,0.21918468772727,NA,0,1,1,4.09951374096667,47.6687797551052,14.8105815449484,86.134558665404,NA,NA
"diag_cardio_hrd_bin","integer",3242,0,2,0.0219000616903146,0,0,NA,0.146379842184924,NA,0,1,1,6.53030445309278,75.9337971226948,40.6574173798303,236.453152893329,NA,NA
"diag_cardio_chd_bin","integer",3242,0,2,0.2347316471314,0,0,NA,0.423896362394782,NA,0,1,1,1.25118568571669,14.5486754414696,-0.434668168540252,-2.52791902529202,NA,NA
"date_proactive_mt_adapted","character",3242,0,1884,NA,NA,8,"2022-02-21",NA,0.999273683124902,NA,NA,NA,NA,NA,NA,NA,NA,NA
"questionnairestart_old_old","character",823,0.746144355336212,687,NA,NA,2419,NA,NA,0.998300678104732,NA,NA,NA,NA,NA,NA,NA,NA,NA
"date_diff2","integer",737,0.772671190623072,202,160.230664857531,-6,-6,NA,507.872695645574,NA,-1127,2917,4044,2.95845477788075,16.4276096064785,9.12437734055719,25.3667935593847,NA,NA
"date_diff_month","integer",737,0.772671190623072,3,0.740841248303935,1,1,NA,0.438470473985576,NA,0,1,1,-1.09706115517173,-6.09172481064704,-0.797533436088478,-2.21723250528433,NA,NA
"disact_all_bin","integer",2248,0.306600863664405,3,0.15346975088968,0,0,NA,0.36051990837682,NA,0,1,1,1.92153659531943,18.6093284270775,1.69305661977701,8.20192949642182,NA,NA
"dbc_num","integer",2742,0.154225786551511,8,1.07476294675419,1,1,NA,0.796213584997897,NA,0,6,6,1.07084156749071,11.4522472801911,2.64369270084515,14.1417904058075,NA,NA
"bmi_pm3mnth_kgm2_num","numeric",2170,0.33066008636644,2151,19.2727586798248,18.7251918117896,18.7251918117896,NA,3.64010954242315,NA,10.5917159763314,36.941642157018,26.3499261806866,1.1448607976641,10.89373570446,1.88090093659677,8.95281222267275,NA,NA
"overnight_2nights_min6mo_days","integer",2742,0.154225786551511,20,0.231582786287381,0,0,NA,1.69811631702928,NA,0,33,33,11.054654609706,118.225367814325,150.544195922407,805.299520956011,NA,NA
"admission_2nights_min6mo_num","integer",2742,0.154225786551511,6,0.0423048869438366,0,0,NA,0.254182548593867,NA,0,4,4,7.80178912573525,83.437196508158,77.7834243724367,416.083489646631,NA,NA
"disact_onco_bin","integer",105,0.967612584824183,3,0.019047619047619,0,0,NA,0.137347984566461,NA,0,1,1,6.93671455886062,14.7136461225752,46.5617251172314,49.8186983026538,NA,NA
"onco_time_end_treatment_yrs_num","numeric",102,0.968537939543492,91,3.19921568627451,3.035,3.035,NA,0.802413051672316,NA,1.38,4.94,3.56,0.145596934198721,0.304508274599801,-0.835901830823396,-0.88206854649244,NA,NA
"disact_cardio_hrd_bin","integer",65,0.979950647748304,3,0.169230769230769,0,0,NA,0.377873605241834,NA,0,1,1,1.72375349246397,2.90081192284987,0.987220528758989,0.84199886238835,NA,NA
"disact_cardio_chd_bin","integer",643,0.801665638494756,3,0.0248833592534992,0,0,NA,0.155890898884614,NA,0,1,1,6.08602218618206,31.5749824109381,35.0942522333511,91.1764388890951,NA,NA
"disact_cardio_chd_ord","integer",643,0.801665638494756,5,0.230171073094868,0,0,NA,0.502229734176405,NA,0,3,3,2.41042158336001,12.5055441418434,6.62993235565648,17.2248611608792,NA,NA
"disact_cf_bin","integer",358,0.889574336829118,3,0.053072625698324,0,0,NA,0.224492082245333,NA,0,1,1,3.97055405569044,15.3991126119885,13.8038812223108,26.8412017680181,NA,NA
"disact_cf_fev1_perc_of_pred_num","numeric",356,0.890191239975324,355,95.889806316187,96.1151955116705,96.1151955116705,NA,15.0391839855045,NA,56.282736387215,134.88915808633,78.606421699115,-0.168843997751553,-0.65301595655826,-0.0843526305529081,-0.163568424698894,NA,NA
"diag_ibd_fac","character",256,0.921036397285626,4,NA,NA,2986,NA,NA,0.5352783203125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disact_ibd_bin","integer",198,0.938926588525602,3,0.181818181818182,0,0,NA,0.386672289102968,NA,0,1,1,1.63743225580776,4.73854069612386,0.684718962917615,0.995564281598266,NA,NA
"disact_ibd_calprotectin_num","integer",198,0.938926588525602,132,276.131313131313,50.5,50.5,NA,932.988197992446,NA,5,10760,10755,8.40107376193971,24.3117416130609,83.7097104494211,121.711829611478,NA,NA
"diag_jia_fac","character",827,0.7449105490438,7,NA,NA,2415,NA,NA,0.602118056114012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disact_jia_bin","integer",591,0.817705120296114,3,0.218274111675127,0,0,NA,0.413424392271754,NA,0,1,1,1.36058345870186,6.76879783055459,-0.149056277962484,-0.371391163686887,NA,NA
"disact_jia_uveitis_bin","integer",772,0.761875385564466,3,0.0621761658031088,0,0,NA,0.241631785240926,NA,0,1,1,3.61919856232493,20.5663352763121,11.1129983406244,31.6156778677083,NA,NA
"disact_jia_ajc_num","integer",684,0.789019123997532,12,0.347953216374269,0,0,NA,1.6112648535427,NA,0,26,26,11.3055988541768,60.4874658310181,161.564680497522,432.828428487342,NA,NA
"diag_nef_fac","character",128,0.960518198642813,6,NA,NA,3114,NA,NA,0.6346435546875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disact_nef_ckd_nefr_bin","integer",71,0.978099938309685,3,0.169014084507042,0,0,NA,0.377431753261727,NA,0,1,1,1.72918223872395,3.03573322787033,1.00481587703991,0.893151877596534,NA,NA
"disact_nef_egfr_num","numeric",112,0.965453423812461,113,83.3931289979309,66.9475190594059,66.9475190594059,NA,46.5138570503496,NA,6.94019226415094,188.44364,181.503447735849,0.51945420614253,1.13698734297465,-0.864848648054681,-0.954385751285478,NA,NA
"disact_nef_ckd_glom_nefr_egfr_num","numeric",85,0.973781616286243,86,68.1604516764137,57.2829348,57.2829348,NA,40.0988931121583,NA,6.94019226415094,187.081991515152,180.141799251001,1.07420823197551,2.05666405262163,0.411103304121367,0.397772875672009,NA,NA
"disact_nef_glomerul_bin","integer",13,0.995990129549661,3,0.307692307692308,0,0,NA,0.480384461415261,NA,0,1,1,0.73905301756194,0.59955361552547,-1.55621301775148,-0.653390915046696,NA,NA
"disact_nef_glomerul_immunosupp_bin","integer",17,0.994756323257249,3,0.235294117647059,0,0,NA,0.437237316097603,NA,0,1,1,1.13958685100552,1.03646403446929,-0.734362523289859,-0.345355543224029,NA,NA
"disact_nef_steroid_resp_bin","integer",21,0.993522516964837,3,0.238095238095238,0,0,NA,0.436435780471985,NA,0,1,1,1.14304609171234,1.14032130573503,-0.72108843537415,-0.37095277035632,NA,NA
"disact_nef_steroid_resp_relapses_num","integer",21,0.993522516964837,5,1.28571428571429,1,1,NA,1.18923745075814,NA,0,3,3,0.318946595740227,0.318186292881151,-1.49702966586083,-0.770123711065387,NA,NA
"disact_nef_tubulop_bin","integer",11,0.996607032695867,3,0.636363636363636,1,1,NA,0.504524979109513,NA,0,1,1,-0.491420434197577,-0.371900826446281,-1.90791027154664,-0.745617760663105,NA,NA
"disact_nef_tubulop_med_intakes_num","integer",11,0.996607032695867,7,4.18181818181818,5,5,NA,1.88775961489708,NA,1,6,5,-0.398703536475247,-0.301733840116595,-1.60855583589482,-0.628629038874668,NA,NA
"disact_immunodef_bin","integer",186,0.942628007402838,3,0.236559139784946,0,0,NA,0.426116326266206,NA,0,1,1,1.22982620168619,3.45109092136277,-0.490075769789171,-0.691164551329652,NA,NA
"disact_immunodef_ord","integer",186,0.942628007402838,4,0.306451612903226,0,0,NA,0.595170918283444,NA,0,2,2,1.76977809273536,4.96628312219372,1.94296835082599,2.74021065971916,NA,NA
"disact_auto.inflam_bin","integer",111,0.965761875385564,3,0.558558558558559,1,1,NA,0.498811035175094,NA,0,1,1,-0.232677306172987,-0.507066898108659,-1.96330595670489,-2.15727117304481,NA,NA
"disact_auto.inflam_ord","integer",111,0.965761875385564,4,0.684684684684685,1,1,NA,0.687313372778147,NA,0,2,2,0.489312639913751,1.06634483013123,-0.85448831637305,-0.938907665572911,NA,NA
